question,worker,answer
1087,2,0.71853547
1087,3,0.7208238
1087,4,0.72997712
1087,5,0.7826087
1087,6,0.84668192
1087,7,0.61327231
1087,8,0.77574371
1088,0,0.71395881
1088,1,0.71167048
1088,2,0.73455378
1088,3,0.81693364
1088,5,0.78032037
1088,6,0.82379863
1088,7,0.52402746
1089,0,0.70480549
1089,1,0.71853547
1089,2,0.73455378
1089,3,0.75514874
1089,5,0.76430206
1089,6,0.90160183
1089,7,0.58352403
1089,8,0.78489703
1090,1,0.72311213
1090,3,0.73684211
1090,5,0.74599542
1090,6,0.81693364
1090,7,0.60640732
1091,0,0.72997712
1091,1,0.7208238
1091,2,0.71395881
1091,3,0.72540046
1091,4,0.71167048
1091,5,0.75514874
1091,6,0.84897025
1091,8,0.8375286
1092,0,0.71395881
1092,1,0.72768879
1092,2,0.74599542
1092,3,0.75743707
1092,4,0.69565217
1092,5,0.79405034
1092,6,0.91533181
1092,7,0.6590389
1092,8,0.87414188
1093,0,0.72768879
1093,1,0.73226545
1093,2,0.75286041
1093,3,0.75286041
1093,5,0.7597254
1093,6,0.83295195
1093,7,0.54919908
1093,8,0.93135011
1094,0,0.72768879
1094,1,0.7208238
1094,2,0.73455378
1094,3,0.76201373
1094,6,0.85354691
1094,7,0.56979405
1094,8,0.85583524
1095,0,0.73226545
1095,1,0.7208238
1095,2,0.7208238
1095,3,0.74828375
1095,5,0.76887872
1095,6,0.82837529
1095,7,0.65217391
1095,8,0.83066362
1096,0,0.72311213
1096,1,0.71624714
1096,2,0.75286041
1096,4,0.72997712
1096,5,0.74599542
1096,6,0.90617849
1096,7,0.6819222
1096,8,0.87185355
1097,0,0.70709382
1097,1,0.6979405
1097,2,0.70022883
1097,3,0.75514874
1097,4,0.61327231
1097,5,0.75743707
1097,6,0.80549199
1097,7,0.56064073
1097,8,0.86498856
1098,0,0.73913043
1098,2,0.73226545
1098,4,0.75514874
1098,5,0.76430206
1098,6,0.91304348
1098,7,0.53089245
1098,8,0.88329519
1099,0,0.72997712
1099,1,0.71624714
1099,2,0.72997712
1099,3,0.74599542
1099,4,0.64759725
1099,5,0.78718535
1099,6,0.83066362
1099,7,0.84439359
1099,8,0.85125858
1100,0,0.73455378
1100,1,0.7208238
1100,2,0.74370709
1100,3,0.71624714
1100,4,0.6819222
1100,5,0.78489703
1100,6,0.79176201
1100,7,0.67734554
1100,8,0.77345538
1101,0,0.70709382
1101,1,0.6979405
1101,2,0.70938215
1101,4,0.67048055
1101,5,0.73455378
1101,6,0.85125858
1101,7,0.57665904
1101,8,0.79405034
1102,0,0.71853547
1102,1,0.74599542
1102,2,0.73455378
1102,3,0.76201373
1102,4,0.70022883
1102,5,0.77574371
1102,6,0.82837529
1102,7,0.68878719
1102,8,0.93363844
1103,0,0.72997712
1103,1,0.70938215
1103,2,0.71395881
1103,3,0.69565217
1103,4,0.71624714
1103,5,0.75286041
1103,6,0.86727689
1103,7,0.60411899
1103,8,0.86270023
1104,0,0.73684211
1104,1,0.71853547
1104,2,0.72768879
1104,3,0.76659039
1104,4,0.66819222
1104,5,0.74370709
1104,6,0.6819222
1104,7,0.6819222
1104,8,0.84668192
1105,0,0.70251716
1105,1,0.70709382
1105,2,0.70709382
1105,3,0.7208238
1105,4,0.68878719
1105,5,0.73913043
1105,6,0.82379863
1105,7,0.61784897
1105,8,0.89702517
1106,0,0.7208238
1106,1,0.7208238
1106,2,0.72768879
1106,3,0.75743707
1106,4,0.67734554
1106,5,0.76887872
1106,6,0.80778032
1106,7,0.62242563
1106,8,0.80549199
1107,1,0.70709382
1107,2,0.70938215
1107,3,0.77116705
1107,4,0.68878719
1107,6,0.76201373
1107,7,0.597254
1107,8,0.83524027
1108,0,0.71395881
1108,1,0.71624714
1108,2,0.70251716
1108,4,0.6819222
1108,5,0.76201373
1108,6,0.79405034
1108,7,0.50800915
1108,8,0.85354691
1109,0,0.72997712
1109,1,0.70709382
1109,2,0.74599542
1109,3,0.73913043
1109,4,0.70251716
1109,5,0.77574371
1109,6,0.80778032
1109,7,0.75743707
1109,8,0.84439359
1110,0,0.7208238
1110,1,0.69336384
1110,2,0.71395881
1110,3,0.77116705
1110,4,0.67048055
1110,5,0.75286041
1110,6,0.82379863
1110,8,0.85354691
1111,0,0.73455378
1111,1,0.70938215
1111,2,0.70938215
1111,3,0.73913043
1111,4,0.67276888
1111,5,0.77803204
1111,6,0.75057208
1111,7,0.54691076
1111,8,0.84210526
1112,0,0.73455378
1112,1,0.72311213
1112,2,0.72311213
1112,3,0.79176201
1112,4,0.6979405
1112,6,0.85125858
1112,7,0.52173913
1112,8,0.79176201
1113,0,0.70480549
1113,1,0.70251716
1113,2,0.72311213
1113,3,0.74141876
1113,5,0.76201373
1113,7,0.597254
1113,8,0.8604119
1114,0,0.72311213
1114,1,0.68878719
1114,2,0.70251716
1114,3,0.72768879
1114,5,0.77116705
1114,6,0.90389016
1114,8,0.78947368
1115,0,0.73226545
1115,1,0.71395881
1115,2,0.72311213
1115,3,0.76201373
1115,5,0.72540046
1115,6,0.84210526
1115,7,0.54462243
1115,8,0.85812357
1116,0,0.73455378
1116,2,0.72311213
1116,3,0.75057208
1116,4,0.72540046
1116,5,0.70022883
1116,6,0.88787185
1116,7,0.6201373
1116,8,0.92677346
1117,0,0.72540046
1117,1,0.70709382
1117,2,0.72997712
1117,3,0.72311213
1117,4,0.66361556
1117,5,0.7597254
1117,6,0.88558352
1117,7,0.65217391
1117,8,0.83295195
1118,0,0.73684211
1118,1,0.70022883
1118,2,0.7208238
1118,3,0.73226545
1118,4,0.6590389
1118,5,0.72997712
1118,6,0.89473684
1118,7,0.67505721
1118,8,0.79405034
1119,0,0.72997712
1119,1,0.70480549
1119,2,0.71853547
1119,3,0.74828375
1119,4,0.70480549
1119,5,0.75743707
1119,6,0.93592677
1119,7,0.66819222
1119,8,0.84668192
1120,0,0.7208238
1120,1,0.70480549
1120,2,0.71395881
1120,3,0.78032037
1120,4,0.68649886
1120,5,0.75514874
1120,6,0.80091533
1120,7,0.59038902
1120,8,0.81464531
1121,1,0.71167048
1121,2,0.7208238
1121,4,0.70938215
1121,6,0.78718535
1121,7,0.61556064
1122,0,0.72540046
1122,1,0.70251716
1122,2,0.72311213
1122,3,0.70022883
1122,5,0.78489703
1122,6,0.86956522
1122,7,0.63386728
1122,8,0.87414188
1123,0,0.70251716
1123,1,0.6979405
1123,2,0.70251716
1123,3,0.73226545
1123,4,0.64530892
1123,6,0.85125858
1123,7,0.47368421
1123,8,0.82837529
1124,0,0.7208238
1124,1,0.69336384
1124,2,0.7208238
1124,3,0.76430206
1124,4,0.63844394
1124,5,0.76887872
1124,6,0.87414188
1124,7,0.65217391
1124,8,0.93135011
1125,0,0.69565217
1125,1,0.68649886
1125,2,0.70251716
1125,4,0.65217391
1125,5,0.74370709
1125,6,0.91762014
1125,7,0.49199085
1125,8,0.88558352
1126,1,0.69336384
1126,2,0.70480549
1126,3,0.74370709
1126,4,0.65675057
1126,5,0.76659039
1126,6,0.81922197
1126,7,0.74141876
1126,8,0.83524027
1127,0,0.71853547
1127,2,0.70022883
1127,3,0.7597254
1127,4,0.66590389
1127,5,0.74828375
1127,6,0.83524027
1127,7,0.56521739
1127,8,0.86727689
1128,0,0.69565217
1128,1,0.69565217
1128,2,0.68878719
1128,5,0.73684211
1128,6,0.7597254
1128,7,0.58581236
1128,8,0.81922197
1129,0,0.72540046
1129,1,0.69565217
1129,2,0.71853547
1129,3,0.73455378
1129,4,0.65675057
1129,5,0.76659039
1129,6,0.9382151
1129,7,0.54691076
1129,8,0.84210526
1130,0,0.71167048
1130,1,0.70480549
1130,2,0.71167048
1130,3,0.73226545
1130,4,0.69336384
1130,6,0.79633867
1130,7,0.55606407
1130,8,0.8215103
1131,0,0.68878719
1131,1,0.68649886
1131,2,0.70022883
1131,3,0.74828375
1131,4,0.66590389
1131,6,0.798627
1131,7,0.75514874
1131,8,0.87414188
1132,0,0.71853547
1132,1,0.70709382
1132,2,0.73226545
1132,4,0.68421053
1132,5,0.73455378
1132,6,0.80320366
1132,7,0.67048055
1132,8,0.91075515
1133,0,0.67963387
1133,1,0.70251716
1133,3,0.73684211
1133,4,0.67734554
1133,5,0.75057208
1133,6,0.77803204
1133,7,0.48970252
1133,8,0.87414188
1134,0,0.70709382
1134,1,0.70480549
1134,2,0.70251716
1134,3,0.71853547
1134,4,0.67276888
1134,5,0.71167048
1134,6,0.76659039
1134,7,0.69336384
1135,0,0.71624714
1135,1,0.69565217
1135,2,0.6979405
1135,3,0.74828375
1135,5,0.75057208
1135,6,0.78718535
1135,7,0.67963387
1136,0,0.70022883
1136,1,0.70251716
1136,4,0.67505721
1136,5,0.75057208
1136,8,0.88100686
1137,0,0.69107551
1137,1,0.67048055
1137,2,0.70022883
1137,3,0.70480549
1137,4,0.67048055
1137,5,0.76201373
1137,6,0.7208238
1137,7,0.56292906
1137,8,0.86498856
1138,0,0.72311213
1138,2,0.70709382
1138,3,0.71624714
1138,4,0.64759725
1138,5,0.71395881
1138,6,0.76659039
1138,7,0.61556064
1138,8,0.85812357
1139,0,0.69565217
1139,1,0.67734554
1139,2,0.70709382
1139,3,0.71853547
1139,5,0.72997712
1139,6,0.9221968
1139,7,0.59267735
1139,8,0.78032037
1140,0,0.6819222
1140,1,0.69107551
1140,2,0.69107551
1140,3,0.75286041
1140,4,0.70022883
1140,6,0.84439359
1140,7,0.7208238
1140,8,0.90389016
1141,0,0.7208238
1141,3,0.6590389
1141,4,0.66590389
1141,5,0.7597254
1141,6,0.86727689
1141,7,0.5423341
1141,8,0.91990847
1142,0,0.71395881
1142,1,0.68421053
1142,2,0.6979405
1142,3,0.72997712
1142,4,0.62471396
1142,5,0.73913043
1142,6,0.86956522
1142,8,0.81464531
1143,0,0.69336384
1143,1,0.69336384
1143,2,0.69336384
1143,3,0.72311213
1143,4,0.66590389
1143,5,0.73684211
1143,6,0.90846682
1143,7,0.59496568
1143,8,0.80778032
1144,0,0.70251716
1144,1,0.67276888
1144,2,0.6979405
1144,3,0.6819222
1144,4,0.63386728
1144,5,0.71395881
1144,6,0.6979405
1144,7,0.55377574
1144,8,0.85125858
1145,0,0.70480549
1145,1,0.68649886
1145,2,0.67505721
1145,3,0.72768879
1145,4,0.67734554
1145,5,0.7208238
1145,6,0.72997712
1145,7,0.48512586
1146,0,0.67276888
1146,1,0.68878719
1146,2,0.67963387
1146,4,0.70938215
1146,5,0.74599542
1146,6,0.74599542
1146,7,0.72540046
1146,8,0.83981693
1147,0,0.67276888
1147,1,0.67505721
1147,2,0.69565217
1147,3,0.71853547
1147,4,0.62471396
1147,6,0.76201373
1147,7,0.48970252
1147,8,0.80091533
1148,0,0.71167048
1148,1,0.69336384
1148,2,0.69336384
1148,3,0.74141876
1148,4,0.67505721
1148,5,0.73913043
1148,6,0.79176201
1148,8,0.77345538
1149,0,0.70022883
1149,1,0.67276888
1149,2,0.67734554
1149,3,0.64988558
1149,6,0.76430206
1149,7,0.58810069
1149,8,0.82837529
1150,0,0.68421053
1150,1,0.66132723
1150,3,0.73913043
1150,6,0.80091533
1150,7,0.45080092
1150,8,0.8375286
1151,0,0.6590389
1151,1,0.67276888
1151,3,0.6819222
1151,4,0.59038902
1151,5,0.71853547
1151,6,0.78032037
1151,7,0.53546911
1151,8,0.83524027
1152,0,0.70251716
1152,1,0.66819222
1152,2,0.67734554
1152,3,0.72540046
1152,5,0.71853547
1152,6,0.74828375
1152,7,0.59954233
1153,0,0.66819222
1153,1,0.67048055
1153,2,0.66361556
1153,4,0.65446224
1153,5,0.69336384
1153,6,0.6590389
1153,7,0.50800915
1153,8,0.8215103
1154,0,0.68878719
1154,1,0.67505721
1154,2,0.67505721
1154,3,0.73913043
1154,5,0.75057208
1154,6,0.74599542
1154,7,0.62471396
1155,0,0.69107551
1155,1,0.67276888
1155,2,0.68649886
1155,4,0.63157895
1155,5,0.73684211
1155,7,0.56064073
1155,8,0.80778032
1156,0,0.69107551
1156,2,0.67734554
1156,3,0.68421053
1156,4,0.62471396
1156,6,0.75286041
1156,7,0.64530892
1156,8,0.85354691
1157,0,0.70251716
1157,1,0.69565217
1157,2,0.69565217
1157,3,0.73913043
1157,6,0.78947368
1157,7,0.67963387
1157,8,0.82837529
1158,0,0.68878719
1158,1,0.67505721
1158,2,0.68421053
1158,3,0.70480549
1158,4,0.62242563
1158,5,0.76659039
1158,6,0.72768879
1158,7,0.53546911
1158,8,0.79405034
1159,0,0.67963387
1159,1,0.67734554
1159,2,0.67505721
1159,4,0.66132723
1159,5,0.69565217
1159,6,0.75514874
1159,7,0.57208238
1159,8,0.798627
1160,0,0.6590389
1160,1,0.64988558
1160,2,0.66819222
1160,3,0.64073227
1160,4,0.65217391
1160,5,0.71395881
1160,6,0.70251716
1160,7,0.56292906
1160,8,0.70938215
1161,0,0.69565217
1161,1,0.67048055
1161,2,0.68878719
1161,3,0.74599542
1161,5,0.70709382
1161,6,0.79176201
1161,8,0.81464531
1162,0,0.63386728
1162,1,0.66132723
1162,2,0.6590389
1162,3,0.67505721
1162,4,0.63157895
1162,5,0.70709382
1162,6,0.71167048
1162,7,0.597254
1162,8,0.82608696
1163,0,0.65675057
1163,1,0.64988558
1163,2,0.6590389
1163,4,0.60411899
1163,6,0.7208238
1163,7,0.55377574
1163,8,0.80778032
1164,0,0.67963387
1164,1,0.67505721
1164,2,0.68421053
1164,3,0.68649886
1164,5,0.73684211
1164,6,0.71167048
1164,7,0.58352403
1165,0,0.67276888
1165,1,0.67963387
1165,2,0.70022883
1165,3,0.70709382
1165,4,0.6979405
1165,5,0.68878719
1165,6,0.78718535
1165,7,0.56064073
1165,8,0.88787185
1166,0,0.6819222
1166,1,0.6590389
1166,2,0.67276888
1166,3,0.71395881
1166,4,0.62471396
1166,5,0.71395881
1166,6,0.73684211
1166,8,0.798627
1167,0,0.66819222
1167,3,0.6979405
1167,4,0.57894737
1167,6,0.83295195
1167,7,0.56979405
1167,8,0.82608696
1168,0,0.68878719
1168,1,0.66361556
1168,2,0.67276888
1168,3,0.71167048
1168,4,0.64988558
1168,5,0.70022883
1168,6,0.80320366
1168,7,0.64988558
1168,8,0.8375286
1169,0,0.68878719
1169,1,0.67734554
1169,2,0.67505721
1169,3,0.66819222
1169,6,0.77574371
1169,7,0.60640732
1169,8,0.91075515
1170,0,0.66361556
1170,1,0.66361556
1170,2,0.66132723
1170,3,0.6819222
1170,4,0.60640732
1170,6,0.73226545
1170,7,0.60869565
1170,8,0.80778032
1171,0,0.66132723
1171,1,0.65675057
1171,2,0.66590389
1171,3,0.69107551
1171,4,0.6590389
1171,5,0.69107551
1171,7,0.60640732
1171,8,0.74828375
1172,0,0.66132723
1172,2,0.64988558
1172,3,0.73455378
1172,4,0.61784897
1172,6,0.79176201
1172,7,0.5423341
1172,8,0.83295195
1173,0,0.65446224
1173,1,0.6590389
1173,3,0.68649886
1173,5,0.70709382
1173,6,0.80778032
1173,7,0.57208238
1173,8,0.87643021
1174,0,0.65446224
1174,1,0.64759725
1174,2,0.63844394
1174,4,0.63844394
1174,6,0.77116705
1174,7,0.47139588
1174,8,0.77116705
1175,0,0.64530892
1175,1,0.64988558
1175,2,0.66132723
1175,3,0.70938215
1175,4,0.66132723
1175,5,0.71624714
1175,6,0.85583524
1175,7,0.63386728
1175,8,0.82608696
1176,0,0.63157895
1176,1,0.62929062
1176,2,0.64302059
1176,4,0.57894737
1176,5,0.6819222
1176,6,0.78032037
1176,7,0.34553776
1176,8,0.83295195
1177,0,0.66132723
1177,3,0.68421053
1177,5,0.6979405
1177,6,0.81464531
1177,8,0.83295195
1178,0,0.65446224
1178,1,0.64073227
1178,2,0.64988558
1178,3,0.66590389
1178,4,0.59954233
1178,6,0.76430206
1178,7,0.53318078
1178,8,0.78489703
1179,0,0.63386728
1179,1,0.64530892
1179,2,0.64530892
1179,3,0.66819222
1179,4,0.61098398
1179,5,0.68649886
1179,6,0.79176201
1179,7,0.61556064
1179,8,0.74370709
1180,0,0.66132723
1180,1,0.63844394
1180,2,0.64530892
1180,5,0.69336384
1180,6,0.71624714
1180,7,0.45080092
1180,8,0.78032037
1181,0,0.65217391
1181,1,0.66132723
1181,2,0.66132723
1181,3,0.68421053
1181,8,0.81235698
1182,0,0.65675057
1182,1,0.64759725
1182,2,0.64530892
1182,3,0.6979405
1182,4,0.66361556
1182,5,0.67505721
1182,7,0.57437071
1182,8,0.82837529
1183,0,0.64530892
1183,2,0.64988558
1183,3,0.6979405
1183,4,0.58581236
1183,5,0.6979405
1183,6,0.71853547
1183,7,0.4805492
1183,8,0.7826087
1184,0,0.63844394
1184,1,0.62471396
1184,2,0.62929062
1184,3,0.67734554
1184,4,0.59038902
1184,5,0.68421053
1184,6,0.76887872
1184,7,0.50572082
1184,8,0.75286041
1185,0,0.65446224
1185,1,0.64988558
1185,2,0.64988558
1185,4,0.63157895
1185,5,0.6979405
1185,6,0.78032037
1185,7,0.60869565
1185,8,0.80778032
1186,2,0.62929062
1186,3,0.69336384
1186,4,0.58810069
1186,5,0.66132723
1186,6,0.77345538
1186,7,0.5423341
1186,8,0.80778032
1187,0,0.63386728
1187,1,0.63157895
1187,3,0.64759725
1187,4,0.61098398
1187,5,0.67276888
1187,6,0.81235698
1187,7,0.39130435
1187,8,0.78947368
1188,0,0.64073227
1188,1,0.64073227
1188,2,0.64988558
1188,3,0.66361556
1188,4,0.56979405
1188,5,0.6819222
1188,6,0.67276888
1188,7,0.46910755
1188,8,0.73684211
1189,0,0.62929062
1189,4,0.66132723
1189,6,0.68649886
1189,7,0.59038902
1189,8,0.75514874
1190,0,0.62929062
1190,2,0.63615561
1190,3,0.64988558
1190,4,0.56979405
1190,5,0.64988558
1190,6,0.7597254
1190,7,0.56064073
1190,8,0.81464531
1191,0,0.62471396
1191,1,0.61784897
1191,2,0.62471396
1191,3,0.66361556
1191,4,0.58581236
1191,5,0.63615561
1191,6,0.69565217
1192,0,0.61327231
1192,1,0.62242563
1192,2,0.64073227
1192,3,0.65217391
1192,4,0.597254
1192,6,0.93363844
1192,8,0.70022883
1193,0,0.62929062
1193,1,0.63157895
1193,3,0.6819222
1193,5,0.66590389
1193,6,0.77345538
1193,8,0.67276888
1194,0,0.61784897
1194,1,0.61556064
1194,2,0.62242563
1194,3,0.62929062
1194,4,0.64073227
1194,5,0.67048055
1194,6,0.72540046
1194,7,0.63386728
1195,0,0.62929062
1195,2,0.64073227
1195,5,0.66132723
1195,6,0.71395881
1195,7,0.64073227
1196,0,0.62471396
1196,1,0.60869565
1196,3,0.6590389
1196,4,0.56064073
1196,5,0.64988558
1196,6,0.71167048
1196,8,0.83066362
1197,0,0.62929062
1197,2,0.62471396
1197,3,0.67734554
1197,4,0.65446224
1197,6,0.74141876
1197,7,0.49885584
1197,8,0.78718535
1198,1,0.61327231
1198,2,0.61784897
1198,3,0.60869565
1198,4,0.61556064
1198,5,0.65446224
1198,8,0.78718535
1199,0,0.63844394
1199,1,0.63386728
1199,2,0.63615561
1199,3,0.71167048
1199,5,0.66590389
1199,6,0.75057208
1199,8,0.71624714
1200,0,0.63386728
1200,1,0.61556064
1200,2,0.62242563
1200,3,0.64759725
1200,4,0.60411899
1200,5,0.6590389
1200,6,0.70709382
1200,7,0.68878719
1200,8,0.78947368
1201,0,0.61098398
1201,1,0.60869565
1201,2,0.62700229
1201,3,0.60183066
1201,5,0.70022883
1201,6,0.71167048
1201,7,0.51258581
1201,8,0.76430206
1202,0,0.60640732
1202,1,0.60411899
1202,2,0.62242563
1202,3,0.65446224
1202,4,0.56064073
1202,5,0.6819222
1202,6,0.80778032
1202,7,0.44622426
1202,8,0.6819222
1203,0,0.61098398
1203,1,0.60869565
1203,2,0.62700229
1203,3,0.65217391
1203,4,0.60640732
1203,5,0.6819222
1203,6,0.81235698
1203,7,0.47139588
1203,8,0.81922197
1204,0,0.61098398
1204,1,0.597254
1204,2,0.60411899
1204,3,0.64530892
1204,4,0.56521739
1204,5,0.67963387
1204,6,0.74141876
1204,8,0.75743707
1205,0,0.61098398
1205,1,0.60869565
1205,2,0.63615561
1205,3,0.66819222
1205,5,0.63844394
1205,6,0.64988558
1205,7,0.35240275
1205,8,0.72997712
1206,0,0.59954233
1206,1,0.597254
1206,2,0.61098398
1206,4,0.61098398
1206,5,0.62700229
1206,6,0.75057208
1206,7,0.61098398
1207,0,0.59267735
1207,1,0.59496568
1207,3,0.65446224
1207,4,0.54919908
1207,5,0.62929062
1207,6,0.80778032
1207,7,0.61098398
1207,8,0.72311213
1208,0,0.597254
1208,2,0.61098398
1208,3,0.63844394
1208,4,0.56521739
1208,5,0.66819222
1208,6,0.78947368
1208,7,0.42334096
1208,8,0.64302059
1209,0,0.62471396
1209,1,0.61327231
1209,2,0.61556064
1209,4,0.57437071
1209,5,0.65217391
1209,6,0.77345538
1209,7,0.49885584
1209,8,0.7826087
1210,0,0.60640732
1210,1,0.59496568
1210,2,0.60411899
1210,3,0.64073227
1210,4,0.54004577
1210,5,0.61784897
1210,6,0.79176201
1210,7,0.49885584
1211,0,0.59496568
1211,2,0.59267735
1211,3,0.62929062
1211,4,0.59038902
1211,5,0.63615561
1211,6,0.71395881
1211,7,0.42791762
1211,8,0.74599542
1212,1,0.60869565
1212,2,0.60640732
1212,4,0.58352403
1212,5,0.63615561
1212,6,0.74599542
1212,7,0.37299771
1212,8,0.72311213
1213,0,0.60411899
1213,1,0.59267735
1213,2,0.60869565
1213,3,0.67963387
1213,4,0.61098398
1213,5,0.65675057
1213,6,0.67963387
1213,7,0.48741419
1213,8,0.80091533
1214,0,0.59038902
1214,1,0.60183066
1214,2,0.60183066
1214,3,0.59496568
1214,4,0.5194508
1214,5,0.64530892
1214,6,0.72768879
1214,7,0.47139588
1214,8,0.67048055
1215,0,0.60869565
1215,2,0.61784897
1215,3,0.64302059
1215,4,0.60640732
1215,6,0.79405034
1215,7,0.47597254
1215,8,0.71395881
1216,0,0.58581236
1216,2,0.58581236
1216,3,0.62471396
1216,5,0.6201373
1216,7,0.50114416
1216,8,0.68878719
1217,0,0.60640732
1217,1,0.59954233
1217,2,0.59496568
1217,3,0.64759725
1217,4,0.63615561
1217,5,0.65217391
1217,6,0.67505721
1217,7,0.59038902
1218,0,0.56979405
1218,1,0.57894737
1218,3,0.59954233
1218,4,0.54462243
1218,5,0.6201373
1218,6,0.64988558
1218,7,0.46224256
1218,8,0.70938215
1219,0,0.60411899
1219,1,0.60411899
1219,2,0.61556064
1219,3,0.59954233
1219,5,0.64759725
1219,6,0.72540046
1219,8,0.74599542
1220,0,0.58810069
1220,1,0.57437071
1220,2,0.60640732
1220,3,0.61784897
1220,4,0.60411899
1220,5,0.63844394
1220,6,0.6819222
1220,7,0.48970252
1220,8,0.73684211
1221,0,0.59496568
1221,1,0.58810069
1221,2,0.59496568
1221,3,0.62929062
1221,4,0.55377574
1221,6,0.74141876
1221,8,0.70938215
1222,0,0.62471396
1222,1,0.597254
1222,2,0.60183066
1222,3,0.65675057
1222,4,0.52402746
1222,5,0.62242563
1222,6,0.67734554
1222,8,0.68649886
1223,0,0.59496568
1223,1,0.58810069
1223,2,0.59267735
1223,3,0.59267735
1223,4,0.55148741
1223,5,0.62242563
1223,6,0.798627
1223,7,0.53318078
1223,8,0.80091533
1224,0,0.57437071
1224,1,0.5812357
1224,2,0.60640732
1224,3,0.64073227
1224,5,0.63615561
1224,6,0.62242563
1224,7,0.51487414
1225,0,0.58352403
1225,2,0.56979405
1225,3,0.66819222
1225,5,0.60869565
1225,6,0.76659039
1225,7,0.43478261
1225,8,0.82608696
1226,0,0.56292906
1226,1,0.57437071
1226,3,0.60411899
1226,5,0.61784897
